frame_id,axial_distance_ft,segment_type,frame_roll_rad,frame_tilt_rad,frame_yaw_rad,center_x_mm,center_y_mm,center_z_mm,radius_mm,x_mm,y_mm
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,5.49,34.66
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.1,4.88,34.76
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,4.27,34.78
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,3.65,34.76
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,3.05,34.81
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,2.44,34.95
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,1.83,34.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,1.22,34.98
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,0.61,34.93
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35.0
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-0.61,34.95
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-1.22,35.02
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-1.83,34.97
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-2.44,34.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-3.05,34.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-3.65,34.77
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,-4.25,34.64
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-4.87,34.66
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-5.46,34.49
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-6.09,34.56
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-6.68,34.38
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-7.27,34.23
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-7.88,34.15
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-8.47,33.98
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-9.07,33.87
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-9.66,33.67
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-10.22,33.42
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-10.79,33.21
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-11.38,33.04
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-11.95,32.82
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-12.53,32.65
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-13.13,32.5
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-13.66,32.17
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-14.22,31.94
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-14.76,31.66
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-15.33,31.44
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-15.9,31.2
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-16.39,30.82
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-16.97,30.62
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-17.5,30.31
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-17.98,29.92
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-18.57,29.72
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-19.11,29.42
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.1,-19.63,29.1
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-20.06,28.65
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-20.59,28.34
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-21.08,27.98
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-21.49,27.51
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-22.03,27.2
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-22.48,26.79
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-22.99,26.45
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-23.44,26.03
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-23.88,25.61
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-24.29,25.15
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-24.75,24.75
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,-25.23,24.36
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-25.64,23.91
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-25.94,23.36
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-26.42,22.97
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-26.79,22.48
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-27.18,22.01
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-27.65,21.6
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,-27.87,21.0
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-28.39,20.63
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-28.74,20.12
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-29.0,19.56
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-29.38,19.08
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-29.66,18.54
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-30.01,18.03
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-30.35,17.52
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,-30.52,16.92
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-30.89,16.43
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-31.18,15.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-31.45,15.34
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-31.73,14.8
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-31.91,14.21
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,-32.28,13.7
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-32.51,13.13
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-32.65,12.53
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-32.91,11.98
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-33.03,11.37
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-33.24,10.8
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-33.55,10.26
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-33.58,9.63
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-33.84,9.07
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-33.93,8.46
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-34.12,7.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-34.26,7.28
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-34.41,6.69
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,-34.54,6.09
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-34.49,5.46
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-34.65,4.87
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-34.76,4.27
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-34.83,3.66
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-34.92,3.05
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-34.89,2.44
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-35.01,1.83
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-34.9,1.22
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-34.91,0.61
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-34.93,0.0
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-35.04,-0.61
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-35.01,-1.22
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-34.91,-1.83
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-34.85,-2.44
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-34.79,-3.04
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-34.78,-3.66
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-34.77,-4.27
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-34.65,-4.87
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-34.63,-5.48
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-34.5,-6.08
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-34.33,-6.67
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-34.31,-7.29
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-34.1,-7.87
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-34.01,-8.48
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-33.78,-9.05
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-33.62,-9.64
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-33.42,-10.22
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-33.2,-10.79
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-33.06,-11.39
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-32.91,-11.98
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-32.62,-12.52
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-32.42,-13.1
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-32.23,-13.68
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-31.93,-14.22
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-31.76,-14.81
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-31.49,-15.36
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-31.17,-15.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-30.84,-16.4
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,-30.52,-16.92
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-30.31,-17.5
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.1,-30.09,-18.08
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-29.71,-18.56
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-29.43,-19.11
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-29.03,-19.58
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-28.6,-20.03
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-28.26,-20.53
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-27.97,-21.08
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-27.52,-21.5
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-27.24,-22.06
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-26.78,-22.47
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.0,-26.41,-22.96
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-25.97,-23.38
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-25.62,-23.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-25.19,-24.33
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.91,-24.69,-24.69
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-24.34,-25.21
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,-23.92,-25.65
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-23.46,-26.05
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-22.94,-26.38
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-22.48,-26.79
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,-21.96,-27.12
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-21.54,-27.56
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-21.07,-27.96
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-20.54,-28.27
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-20.06,-28.65
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-19.59,-29.05
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-19.1,-29.4
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-18.51,-29.62
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-18.01,-29.97
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-17.5,-30.3
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-16.99,-30.65
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-16.43,-30.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,-15.91,-31.23
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-15.37,-31.51
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-14.8,-31.73
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-14.25,-32.0
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,-13.64,-32.14
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,-13.09,-32.39
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-12.56,-32.73
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-11.98,-32.92
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,-11.38,-33.05
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.06,-10.83,-33.34
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-10.24,-33.5
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-9.67,-33.73
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-9.08,-33.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,-8.45,-33.9
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-7.88,-34.13
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.98,-7.27,-34.22
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,-6.69,-34.43
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-6.09,-34.55
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,-5.48,-34.59
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.1,-4.88,-34.76
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,-4.27,-34.75
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,-3.66,-34.8
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,-3.06,-34.96
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,-2.45,-34.99
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.04,-1.83,-34.99
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,-1.22,-34.94
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.97,-0.61,-34.96
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,-0.0,-35.03
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,0.61,-34.95
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.08,1.22,-35.06
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,1.83,-34.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,2.44,-34.83
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.03,3.05,-34.9
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,3.66,-34.82
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.07,4.27,-34.81
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.96,4.87,-34.62
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,5.48,-34.59
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.05,6.09,-34.52
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.01,6.68,-34.37
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.93,7.26,-34.17
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,7.89,-34.19
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.92,8.45,-33.88
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,9.08,-33.89
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.99,9.64,-33.63
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.95,10.22,-33.42
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.9,10.78,-33.19
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,11.42,-33.18
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,11.98,-32.91
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.02,12.55,-32.69
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,34.94,13.09,-32.4
0,0.0,straight,0.00461,0.0,0.0,0.0,0.0,0.0,35.09,13.71,-32.3
